,project_phase,User_uid,Cat,Fox,Marten,Raccoon,garden_type,garden_size,Local_tree_cover,fence_height,compost,pop_100,dist_water_100,imperv_100,noise_100,tree_cover_100,distance_border,inside,season,covid,dist_border,pop_100m
303,3,1116,2,0,0,1,Kleingarten,177,20,120,Geschlossen,4.016753674,288.7260437,92.75202942,68.0764389,9.617702484,5349.789585,1,Fall,No,5353.470166,1.110027335
304,3,1117,6,15,0,2,Wohngrundstueck,550,10,100,Offen,44.48445511,491.1043091,0,50.05487442,64.64768982,2354.23504,1,Fall,No,2306.467656,43.7774545
305,3,1119,0,0,2,0,Wohngrundstueck,300,20,100,Keiner,36.49251175,1883.008057,89.4695816,56.38277054,1.43913269,2757.761767,1,Fall,No,2906.102943,35.20963658
306,3,1122,0,1,5,2,Kleingarten,330,10,130,Offen,0.182324797,113.2477875,12.11142254,74.77410126,55.38178635,7847.548681,1,Fall,No,7850.096492,0.170351471
307,3,1123,30,41,0,1,Wohngrundstueck,1000,40,0,Offen,25.61929131,652.4377441,43.7829628,49.81196976,44.99774551,1782.784407,1,Fall,No,1725.85657,24.88239162
308,3,1124,1,0,0,0,Wohngrundstueck,100,25,100,Geschlossen,262.7679138,52.67373657,89.53647614,50.13219452,3.126469851,11237.33053,1,Fall,No,11227.18824,253.301082
309,3,1125,92,5,1,5,Wohngrundstueck,300,2,100,Geschlossen,46.56000137,410.5775452,56.88066101,49.99832916,48.51798248,4208.023169,1,Fall,No,4185.882616,46.55933431
310,3,1127,151,24,0,8,Wohngrundstueck,900,60,100,Offen,28.6134491,835.9176025,62.95935059,59.76403427,16.97431183,1842.677662,1,Fall,No,1837.074008,33.84573138
311,3,1128,11,1,0,0,Kleingarten,300,9,70,Geschlossen,0.100000001,408.0133667,46.86876297,55.49640656,69.17951965,6898.807467,1,Fall,No,6923.322988,0.100000005
312,3,1129,1,0,2,0,Wohngrundstueck,150,10,60,Geschlossen,58.72999954,802.0619507,68.95140076,59.36117935,30.11576653,1069.909763,1,Fall,No,1005.203469,58.64739621
313,3,1130,71,2,3,2,Wohngrundstueck,350,5,110,Offen,50.64286041,453.4286804,75.34031677,39.77355576,25.41691017,642.5733004,1,Fall,No,661.0724894,51.47218253
314,3,1133,3,2,1,0,Wohngrundstueck,300,15,120,Keiner,64.04049683,693.439209,49.05813217,45.66931534,41.01391983,2660.416383,1,Fall,No,2677.015101,63.65335812
315,3,1136,47,0,0,0,Wohngrundstueck,380,10,100,Geschlossen,66.34628296,1137.348389,64.50082397,49.56602478,39.80513763,2115.72067,1,Fall,No,2098.024997,67.53119654
316,3,1140,9,1,0,0,Wohngrundstueck,110,4,50,Keiner,42.92200089,1767.836792,64.63856506,49.78255463,32.19416046,516.4500179,1,Fall,No,502.7521169,42.2556009
317,3,1142,114,2,4,22,Wohngrundstueck,300,10,180,Keiner,47.02456284,505.4728394,67.73047638,49.6658287,31.00651932,3953.78452,1,Fall,No,3959.006409,45.00677299
318,3,1144,13,33,1,0,Wohngrundstueck,250,10,80,Keiner,27.19355392,671.8162231,29.34281158,30.53540039,26.51174736,3558.762557,1,Fall,No,3481.335509,27.600667
319,3,1145,5,23,9,3,Kleingarten,200,30,130,Geschlossen,34.73338318,522.2741089,15.04896164,57.31187439,40.09823608,4520.248329,1,Fall,No,4526.82155,36.4161353
320,3,1147,11,0,0,0,Kleingarten,240,15,110,Geschlossen,0,806.4030762,45.13673401,69.61825562,48.06919479,5855.284268,1,Fall,No,5797.210392,0
321,3,1148,2,3,0,1,Wohngrundstueck,1200,25,125,Offen,32.31343079,105.7321854,56.82001495,53.05097961,48.1313858,931.7066492,1,Fall,No,918.1853546,32.54982836
322,3,1150,0,5,0,9,Wohngrundstueck,650,10,200,Offen,143.7763062,40.59505844,58.58980179,61.01931381,1.292384624,4363.077801,1,Fall,No,4367.221237,151.2881978
323,3,1151,19,31,1,3,Kleingarten,603,25,110,Geschlossen,0.083368994,474.2259827,69.9056015,70.58031464,26.48476028,4370.235732,1,Fall,No,4352.041385,0.13630359
324,3,1153,2,0,0,0,Wohngrundstueck,800,30,120,Keiner,6.589190006,467.0222473,28.02526855,51.610466,19.21992302,1018.953985,1,Fall,No,1008.678365,6.558036249
325,3,1158,5,14,2,22,Kleingarten,300,5,250,Offen,104.2070007,59.80155945,90.54777527,62.78895187,5.752881527,3519.57673,1,Fall,No,3490.111728,95.92254659
326,3,1161,10,0,1,1,Wohngrundstueck,500,5,120,Keiner,35.4513588,147.8548126,32.17002487,46.240345,10.00726509,1407.350861,1,Fall,No,1410.540327,27.72671411
327,3,1163,14,28,6,21,Kleingarten,200,6,160,Offen,0.644779384,685.4551392,80.8034668,57.99581528,10.99745369,8511.667231,1,Fall,No,8666.726101,0.616951268
328,3,1164,0,31,0,1,Wohngrundstueck,200,30,150,Keiner,142.7158813,369.2862549,45.0052948,65.99233246,48.77073669,6108.20179,1,Fall,No,6058.868677,121.7127477
329,3,1165,17,17,0,14,Kleingarten,80,5,130,Offen,144.4253235,1172.689087,63.53730774,66.93274689,24.30443573,7716.029734,1,Fall,No,7693.048571,152.1708535
330,3,1166,10,20,1,5,Kleingarten,600,15,140,Offen,0,854.633667,0,59.76756287,0,2043.863929,1,Fall,No,2059.092782,0
331,3,1167,3,4,0,6,Kleingarten,350,15,0,Geschlossen,0.508326232,878.9647217,74.31822205,56.04730606,25.05075264,6720.197065,1,Fall,No,6723.728604,0.44811044
332,3,1168,13,2,0,0,Wohngrundstueck,850,5,130,Offen,29.50661659,1155.936279,62.88467407,37.31426239,44.23972321,329.184731,1,Fall,No,331.5086364,27.16912375
333,3,1170,17,3,0,2,Wohngrundstueck,500,30,120,Offen,31.56438255,721.2344971,55.74198151,63.19109344,36.52041245,1728.786607,1,Fall,No,1716.112791,37.28760123
334,3,1171,1,1,0,0,Kleingarten,280,25,90,Offen,1.039852619,500.9232788,47.29270554,63.24406433,53.96793365,8030.30063,1,Fall,No,8042.660246,0.926512769
335,3,1174,34,8,0,10,Wohngrundstueck,250,10,70,Geschlossen,71.6340332,825.005127,63.44999313,64.45378876,26.99622536,2743.183806,1,Fall,No,2707.411581,73.83978771
336,3,1175,11,3,0,0,Wohngrundstueck,100,10,150,Keiner,96.84565735,1368.55957,96.58718109,49.34171677,0.719615698,7189.461714,1,Fall,No,7307.230935,121.2242283
337,3,1176,0,18,6,0,Kleingarten,300,10,120,Offen,141.5507965,964.4656372,33.48928452,55.43852997,43.51320648,2646.407253,1,Fall,No,2634.063424,138.4733282
338,3,1177,14,21,10,3,Wohngrundstueck,600,20,100,Keiner,46.60258102,419.4188232,62.38465118,47.56703186,40.90080261,1729.208956,1,Fall,No,1719.902386,47.05334349
339,3,1178,8,3,6,3,Wohngrundstueck,500,30,160,Offen,226.8868866,1269.662476,63.57220459,50.29790878,18.25849533,7937.372896,1,Fall,No,8082.711768,227.7516217
340,3,1179,2,1,0,0,Wohngrundstueck,900,40,150,Offen,46.6057663,720.4996338,59.82537842,61.99375153,35.51688004,2065.641178,1,Fall,No,2070.268782,46.57880773
341,3,1180,39,22,1,17,Wohngrundstueck,2400,10,120,Offen,27.4686718,1466.141968,46.51508331,62.34610367,23.65048981,159.0722944,1,Fall,No,133.6195615,28.30887884
342,3,1181,1,0,0,2,Wohngrundstueck,500,20,0,Keiner,52.63496399,558.5770874,79.85741425,58.32963943,10.94245052,3354.921513,1,Fall,No,3348.533856,53.21978343
343,3,1184,0,8,2,9,Kleingarten,950,25,150,Offen,13.75466537,65.63627625,79.40919495,60.89374924,9.682061195,1985.707853,1,Fall,No,2025.072321,17.78070928
344,3,1185,0,1,0,7,Wohngrundstueck,750,80,120,Keiner,24.5596199,94.30148315,1.152302504,63.97806168,72.10757446,1109.89782,1,Fall,No,1120.852267,28.8101197
345,3,1187,6,5,0,3,Wohngrundstueck,1000,10,160,Keiner,51.53593826,51.48678589,58.04429626,63.66744232,24.35509682,4790.434092,1,Fall,No,4790.874877,49.1852358
346,3,1189,3,1,2,1,Wohngrundstueck,400,30,150,Offen,61.79885864,899.3838501,87.61620331,54.86548233,11.12101555,8352.933887,1,Fall,No,8350.102386,61.62903199
347,3,1190,0,28,0,3,Wohngrundstueck,400,50,120,Offen,63.50195694,533.9302368,41.90000153,53.65058517,33.20212173,3561.155278,1,Fall,No,3586.402531,64.12355123
348,3,1191,4,0,2,4,Wohngrundstueck,740,50,100,Offen,32.6711235,170.0732574,66.90249634,65.48551941,30.65138245,3004.60039,1,Fall,No,2991.149787,33.16896073
349,3,1192,24,59,0,5,Wohngrundstueck,2000,40,175,Offen,37.01779175,61.22618866,0,38.75756836,61.95660782,259.9298709,1,Fall,No,250.9610891,34.24570987
350,3,1193,9,0,0,6,Wohngrundstueck,800,35,180,Offen,20.62645531,537.6063843,42.09467316,56.60625839,63.58417892,4997.431791,1,Fall,No,4959.337999,18.23722431
351,3,1198,11,0,4,0,Wohngrundstueck,400,10,120,Geschlossen,32.40320206,886.5134277,43.63450623,53.36789322,35.46332169,560.3127906,1,Fall,No,581.1468966,31.28545066
352,3,1199,0,21,0,2,Wohngrundstueck,600,10,150,Offen,38.46204758,900.9485474,37.33451462,43.15323257,18.91547585,1185.096016,1,Fall,No,1186.873471,40.47979677
353,3,1200,6,7,0,4,Wohngrundstueck,300,40,100,Keiner,50.67312622,394.6059265,50.20772552,55.07035065,54.76372147,694.052719,1,Fall,No,732.3102504,51.37541414
354,3,1201,2,0,0,0,Wohngrundstueck,2000,5,160,Offen,261.7957458,196.7923889,92.37903595,58.46268845,8.42031002,9845.470509,1,Fall,No,9806.739326,266.5524633
355,3,1206,22,3,8,2,Wohngrundstueck,1323,15,120,Offen,25.98999977,1579.575562,41.82036972,54.59638977,38.87540436,16.70944117,1,Fall,No,103.5388448,25.99000037
356,3,1209,5,2,0,0,Wohngrundstueck,175,10,60,Keiner,88.96697998,1101.849121,25.44358063,53.63370132,40.20410538,1266.411956,1,Fall,No,1202.203646,86.56825909
357,3,1210,2,1,0,0,Wohngrundstueck,200,3,110,Geschlossen,69.70999908,1051.112793,12.19501781,54.39332962,48.09103394,1189.957184,1,Fall,No,1099.405422,69.70999837
358,3,1215,11,2,3,37,Kleingarten,500,25,120,Offen,2.360359907,1365.000122,46.1170311,67.1628952,47.89611816,6091.410033,1,Fall,No,6195.490562,2.18533962
359,3,1216,14,1,0,0,Wohngrundstueck,510,2,120,Keiner,44.08472443,294.7072144,67.4180603,54.8516922,35.20264053,1272.913495,1,Fall,No,1257.434761,50.27193958
360,3,1217,15,0,1,0,Wohngrundstueck,250,30,100,Keiner,31.43601608,461.7704468,0,58.32825089,0,634.5802792,1,Fall,No,623.6769581,30.84494254
361,3,1221,41,77,1,4,Wohngrundstueck,780,5,120,Offen,30.64977646,154.6065063,71.27498627,62.26172256,24.40957642,1855.427918,1,Fall,No,1840.973538,32.56500816
362,3,1222,1,2,0,2,Kleingarten,199,10,70,Offen,8.421802521,600.8007813,34.17855072,51.22901154,40.44983673,1538.528966,1,Fall,No,1572.204488,12.0142583
363,3,1225,0,8,2,0,Wohngrundstueck,760,20,110,Geschlossen,40.72348785,677.5983276,43.89690018,51.1205101,43.02857971,848.3499685,1,Fall,No,855.3262005,40.7421358
364,3,1226,106,2,1,0,Wohngrundstueck,500,15,80,Geschlossen,63.52339554,1098.615601,15.13363361,46.97816086,21.25309372,3844.670241,1,Fall,No,3809.031179,67.44368438
365,3,1229,12,8,2,19,Wohngrundstueck,700,5,100,Geschlossen,46.01737213,322.7171936,71.56815338,49.80394363,34.61566544,4724.058648,1,Fall,No,4713.039032,45.05030143
366,3,1231,7,0,0,1,Wohngrundstueck,250,10,80,Keiner,52.00751114,395.111145,58.09133148,49.04439163,39.17634201,3409.089669,1,Fall,No,3361.752659,59.29849585
367,3,1232,8,1,0,0,Kleingarten,450,5,50,Offen,0.960490584,412.3733521,63.53705597,63.94822693,47.73084641,8295.274168,1,Fall,No,8299.457211,0.978274827
368,3,1234,3,0,3,0,Wohngrundstueck,500,5,120,Geschlossen,102.8135986,211.5315399,72.60805511,65.03624725,16.77721596,1259.258203,1,Fall,No,1267.405028,114.0010709
369,3,1236,151,1,0,1,Wohngrundstueck,250,25,175,Offen,82.49874115,728.2532959,62.07824326,49.68528748,27.41977882,4346.079296,1,Fall,No,4354.04109,74.09694074
370,3,1237,1,1,0,22,Kleingarten,20,20,160,Keiner,207.7055969,91.36128998,56.31919479,61.41625595,15.32877827,7396.622784,1,Fall,No,7387.732308,202.8324343
371,3,1238,1,0,0,0,Wohngrundstueck,42,5,120,Keiner,275.9396362,1234.571655,87.3776474,44.88643646,2.501235008,6144.503239,1,Fall,No,6151.384952,255.3338332
372,3,1239,33,6,0,0,Wohngrundstueck,400,10,180,Geschlossen,198.6671295,750.2860107,89.29478455,48.73441315,7.949407101,4924.859324,1,Fall,No,4923.990127,199.9861722
373,3,1242,4,0,0,0,Wohngrundstueck,440,20,150,Offen,103.7140274,553.5615234,57.06075668,51.50816727,30.52204514,2789.065819,1,Fall,No,2786.723021,97.77945685
374,3,1243,1,7,0,1,Wohngrundstueck,200,10,0,Offen,75.10557556,39.5672493,21.59173012,53.05713654,27.87046242,4376.281063,1,Fall,No,4340.363213,77.30849743
375,3,1244,1,1,1,0,Wohngrundstueck,100,0,120,Keiner,188.3365784,534.4960938,37.7651329,59.22143936,54.96274567,7186.938792,1,Fall,No,7155.430945,187.9477274
376,3,1246,15,3,0,0,Wohngrundstueck,600,35,150,Keiner,23.21449089,943.1222534,42.00658417,58.05179214,19.92419243,5313.155184,1,Fall,No,5287.643483,24.45469937
377,3,1247,25,0,0,0,Wohngrundstueck,200,50,102,Offen,60.397789,498.6798096,40.84418488,51.51112747,54.8596344,4891.734762,1,Fall,No,4894.377035,62.9386717
378,3,1248,0,2,0,0,Wohngrundstueck,500,5,80,Keiner,48.73799133,527.4139404,51.19883728,48.07056808,50.73571777,3103.253582,1,Fall,No,3098.966967,48.79442065
379,3,1249,8,1,1,2,Wohngrundstueck,900,30,150,Offen,53.61658096,1582.873047,30.20964432,52.40252304,56.98571014,1342.738641,1,Fall,No,1325.665063,53.58689152
380,3,1250,75,3,0,0,Wohngrundstueck,225,0,120,Geschlossen,46.45202637,1215.602539,26.95787621,51.46816254,49.47941971,1366.797675,1,Fall,No,1363.329016,50.48201063
381,3,1254,6,0,1,1,Wohngrundstueck,450,15,200,Offen,34.65826035,460.4390259,76.25325012,65.27288055,22.90530777,3223.610198,1,Fall,No,3216.098903,38.92623253
382,3,1255,44,0,1,0,Wohngrundstueck,160,5,130,Geschlossen,47.59610367,1289.578125,62.38329697,49.40677261,22.90979958,449.3103452,1,Fall,No,440.4411778,52.97356887
383,3,1256,46,1,0,1,Wohngrundstueck,880,15,150,Offen,30.41464043,843.8098755,50.86713409,65.96304321,47.80708694,3431.848609,1,Fall,No,3421.730348,28.4007768
384,3,1258,20,9,7,0,Wohngrundstueck,140,20,60,Keiner,169.6941986,186.9096832,47.02664185,53.57821655,41.0970459,3399.094813,1,Fall,No,3371.122988,167.112724
385,3,1259,1,0,0,0,Wohngrundstueck,840,50,80,Keiner,32.77121735,174.2982025,66.89780426,53.93326187,36.51942825,1227.429937,1,Fall,No,1162.254104,33.34800119
386,3,1260,1,0,0,0,Wohngrundstueck,200,75,100,Geschlossen,56.09091187,780.0175171,75.5727005,45.36266708,17.20838737,351.9169012,1,Fall,No,282.0275116,57.46493991
387,3,1261,11,11,0,0,Wohngrundstueck,180,10,0,Offen,40.67222214,151.5710449,62.91983414,56.97000885,29.17723083,2852.954541,1,Fall,No,2845.039258,40.46994581
388,3,1263,1,1,0,0,Kleingarten,300,25,100,Offen,115.4294205,686.527771,56.38288879,59.67800522,38.36525726,5018.431443,1,Fall,No,4960.546978,125.7860404
389,3,1264,2,0,0,0,Wohngrundstueck,300,2,0,Keiner,33.34999847,72.0402298,38.00075912,41.41566849,5.724176407,123.8810218,1,Fall,No,140.9207707,33.34636696
390,3,1265,3,1,1,6,Kleingarten,450,20,0,Offen,269.3421021,1247.637085,60.61719131,59.94329453,32.11546326,6116.283132,1,Fall,No,6267.389085,344.1669507
391,3,1269,43,26,1,3,Wohngrundstueck,640,25,80,Offen,79.34026337,1181.53479,84.26386261,53.99968338,9.657671928,3870.310681,1,Fall,No,3861.901747,81.51789748
392,3,1270,151,0,0,6,Wohngrundstueck,730,10,100,Offen,25.03238869,929.973999,54.2206192,62.66837692,51.85800552,4765.369718,1,Fall,No,4752.111031,25.11582699
393,3,1271,11,0,0,0,Wohngrundstueck,700,20,130,Offen,30.25524902,351.2454529,66.70789337,52.00976944,35.13773727,2783.472653,1,Fall,No,2755.252392,32.2586482
394,3,1273,94,7,2,30,Wohngrundstueck,1050,15,200,Offen,37.08749008,674.7894287,59.2036705,48.45850754,34.83279037,582.3480441,1,Fall,No,527.5547422,37.84999652
395,3,1274,0,4,0,0,Wohngrundstueck,2100,20,170,Keiner,26.42111015,1802.654907,50.58710098,47.41792297,53.83111191,535.5568555,1,Fall,No,541.9933905,29.10939113
396,3,1276,68,2,1,14,Wohngrundstueck,40,3,100,Geschlossen,49.62317657,1929.558838,44.68506241,51.30355072,37.58010864,5613.770927,1,Fall,No,5619.769617,50.31456181
397,3,1284,1,3,0,1,Wohngrundstueck,1000,10,180,Offen,115.302742,1062.217529,63.41384506,63.52694702,32.4223175,7614.662643,1,Fall,No,7470.178998,130.2695143
398,3,1285,1,16,1,0,Kleingarten,360,15,150,Offen,1.154904246,1054.508667,49.1396637,68.6126709,48.393013,2504.891406,1,Fall,No,2494.995004,21.51393639
399,3,1286,13,2,0,0,Wohngrundstueck,5000,5,220,Offen,284.2669373,1608.879272,79.68713379,56.80010986,16.01320267,9083.423719,1,Fall,No,9087.923978,291.2952773
400,4,1342,0,3,2,0,Wohngrundstueck,768,50,100,Offen,20.04984093,680.5776978,20.59752846,44.38858414,55.32074356,1205.782625,1,Spring,Yes,1213.270191,21.26300094
401,4,1344,1,6,0,0,Wohngrundstueck,2500,20,120,Offen,37.07330322,434.1716003,14.02757168,48.14511108,1.684746861,2110.837156,1,Spring,Yes,2116.440555,36.11895756
402,4,1347,16,0,1,2,Kleingarten,350,20,150,Offen,20.09892273,215.6461029,51.51237488,48.7366066,43.46826553,1333.418195,1,Spring,Yes,1164.810901,17.70283555
403,4,1348,1,0,0,3,Wohngrundstueck,300,20,160,Keiner,43.93400574,751.3430786,52.51765442,52.07200241,31.23396301,775.6140192,1,Spring,Yes,623.3763049,44.23174616
404,4,1360,0,3,0,0,Wohngrundstueck,200,20,100,Keiner,104.2894669,554.5981445,47.16722107,46.74540329,35.17013168,3323.134512,1,Spring,Yes,3272.860144,103.8989117
405,4,1361,0,2,0,0,Wohngrundstueck,500,30,120,Offen,40.04602432,535.1945801,38.04074097,61.43865585,30.71464157,1663.949824,1,Spring,Yes,1643.996732,41.28733349
406,4,1364,97,22,1,5,Wohngrundstueck,1250,40,160,Offen,110.3634033,678.9663696,48.47929764,51.83000183,49.01605225,6687.386152,1,Spring,Yes,6533.523282,110.0415339
407,4,1369,17,12,0,0,Kleingarten,400,40,160,Offen,99.02999878,996.4700317,45.52890015,55.01485443,37.67617416,2356.970747,1,Spring,Yes,2315.014408,99.03018987
408,4,1370,27,1,1,0,Wohngrundstueck,300,70,100,Keiner,38.90975571,115.9640427,64.55764008,48.02225876,35.23542023,964.4272275,1,Spring,Yes,936.2601406,42.91574711
409,4,1371,12,0,0,1,Wohngrundstueck,700,25,110,Geschlossen,58.31736755,216.3225098,45.56689835,52.9084053,27.60879898,1665.532741,1,Spring,Yes,1638.75804,61.48969338
410,4,1372,7,6,0,8,Wohngrundstueck,770,20,90,Geschlossen,42.4708519,1034.68689,61.26331329,51.57872009,28.90490723,2959.973242,1,Spring,Yes,2924.319747,43.90901066
411,4,1376,0,0,1,0,Wohngrundstueck,950,3,120,Keiner,0,45.57914734,66.11999512,66.87895966,22.14196587,8491.764994,1,Spring,Yes,8492.578919,0
412,4,1378,0,1,0,0,Wohngrundstueck,1100,35,120,Geschlossen,73.66209412,533.0422974,58.15046692,61.21117783,23.20759773,8093.391263,1,Spring,Yes,8113.531278,73.15879301
413,4,1379,0,0,4,1,Wohngrundstueck,200,2,100,Offen,87.98564911,547.6669312,70.609375,61.50365067,32.50001526,1088.127229,1,Spring,Yes,1062.022588,88.39235535
414,4,1380,4,1,0,0,Wohngrundstueck,350,20,120,Geschlossen,53.45838547,460.7507324,54.69287491,63.65975952,40.75762939,1425.663846,1,Spring,Yes,1404.445519,53.75464033
415,4,1382,25,10,11,21,Wohngrundstueck,1000,30,100,Offen,55.57933426,576.9816284,33.07523727,53.26464081,45.35209656,2202.836722,1,Spring,Yes,2185.234543,54.61468968
416,4,1384,15,15,2,0,Wohngrundstueck,500,20,240,Offen,57.52687454,1162.499878,51.80889511,61.92371368,36.25059509,2501.438604,1,Spring,Yes,2492.403655,56.57139974
417,4,1387,2,19,13,1,Wohngrundstueck,180,20,120,Offen,82.87128448,844.6351929,25.17528343,49.33824921,48.08120346,1868.368298,1,Spring,Yes,1853.014157,81.03112434
418,4,1390,1,1,3,0,Wohngrundstueck,500,5,200,Keiner,71.32032776,419.6134949,53.42389297,44.75921631,46.34823608,230.1734359,1,Spring,Yes,197.7355704,70.837583
419,4,1395,2,2,0,0,Kleingarten,300,15,100,Offen,60.66615677,83.03044891,34.70193863,65.27742767,41.75801468,4491.656859,1,Spring,Yes,4470.306823,54.5332108
420,4,1396,2,4,1,0,Kleingarten,300,25,100,Offen,0,493.1144409,56.78287888,63.80233383,44.81024933,5533.33526,1,Spring,Yes,5526.399249,0
421,4,1397,2,0,0,0,Kleingarten,400,5,130,Offen,147.6012115,375.6521606,61.25239944,67.94312286,25.63053894,2881.231747,1,Spring,Yes,2869.534337,175.3323077
422,4,1399,42,8,0,0,Wohngrundstueck,200,35,80,Offen,37.24510574,837.2324219,71.54071045,51.59109116,31.44224548,1413.604007,1,Spring,Yes,1401.337888,37.56796589
423,4,1400,81,4,2,0,Wohngrundstueck,203,15,125,Geschlossen,66.72041321,902.8373413,52.88409042,52.31493759,51.10495758,2054.618419,1,Spring,Yes,2049.460691,70.29557838
424,4,1402,2,3,3,0,Wohngrundstueck,230,10,100,Geschlossen,33.3426857,548.1986084,55.92087555,50.58612061,39.62720108,3975.776222,1,Spring,Yes,3954.121125,33.30933203
425,4,1404,2,9,3,13,Wohngrundstueck,50,5,130,Offen,85.15716553,1052.750244,72.51014709,48.82191086,23.18077278,5084.420457,1,Spring,Yes,5061.707645,81.48708062
426,4,1409,0,2,0,0,Wohngrundstueck,300,10,100,Keiner,76.6646347,417.0349121,32.40254211,52.32304001,65.45211792,4972.704493,1,Spring,Yes,4973.640638,70.15466143
427,4,1412,42,1,0,0,Wohngrundstueck,600,10,100,Geschlossen,32.41892624,1411.589844,70.27877808,52.0165863,32.4869957,824.2703161,1,Spring,Yes,817.0981355,35.94533064
428,4,1413,9,4,1,0,Kleingarten,400,10,100,Offen,5.579999924,343.6991577,69.00462341,47.09152603,33.25514984,2284.712879,1,Spring,Yes,2269.316952,5.579999834
429,4,1414,8,11,4,0,Kleingarten,500,50,120,Offen,2.261485815,383.8466492,53.68641663,44.82347107,15.78696823,1852.034369,1,Spring,Yes,1736.303582,2.283966557
430,4,1417,4,0,0,0,Wohngrundstueck,1240,25,100,Offen,100.6266098,1015.280396,60.07778931,49.07410049,25.10799789,5067.689774,1,Spring,Yes,4982.579508,92.41396931
431,4,1421,27,0,6,0,Wohngrundstueck,360,10,130,Geschlossen,93.82549286,253.2874908,62.26542664,50.66928101,28.63661003,737.4618717,1,Spring,Yes,741.9212977,123.561523
432,4,1422,3,5,0,0,Kleingarten,345,10,100,Offen,0,434.3626099,0.79597497,47.36096954,4.18755579,1687.952186,1,Spring,Yes,1689.188341,0
433,4,1423,2,8,0,1,Kleingarten,400,30,100,Offen,15.27439976,1087.381714,70.62704468,66.67589569,37.91298294,4523.424305,1,Spring,Yes,4520.944083,16.74915161
434,4,1424,0,3,0,0,Wohngrundstueck,700,20,150,Geschlossen,24.45970917,1455.134521,67.72772217,55.72760391,38.27386475,6804.12881,1,Spring,Yes,6805.761004,25.75745935
435,4,1429,79,0,1,9,Wohngrundstueck,300,10,120,Geschlossen,26.85707092,314.8320313,34.04972839,59.10663605,63.57491684,2371.794812,1,Spring,Yes,2362.152778,26.34319
436,4,1432,17,26,0,0,Wohngrundstueck,100,5,80,Geschlossen,54.89197159,1345.37146,89.78798676,61.85411072,0.120797649,7482.671362,1,Spring,Yes,7612.408023,56.59307304
437,4,1433,0,13,0,0,Wohngrundstueck,130,0,80,Geschlossen,75.40077209,1329.712036,85.61299133,62.74686813,3.091592789,7482.671362,1,Spring,Yes,7609.647283,82.22907367
438,4,1438,2,1,0,0,Kleingarten,240,2,140,Geschlossen,0.81477809,206.2687531,54.78534698,68.35503387,49.54801178,4168.891782,1,Spring,Yes,4101.010174,0.815764111
439,4,1442,76,2,1,5,Wohngrundstueck,600,20,140,Offen,41.50584793,479.0470276,60.82291794,54.04078293,36.64676285,972.890258,1,Spring,Yes,967.9643716,39.37429736
440,4,1443,1,4,0,0,Wohngrundstueck,600,40,80,Offen,27.83215141,625.741394,23.22179413,63.04082489,71.30440521,67.98729244,1,Spring,Yes,81.91492936,28.63271231
441,4,1444,1,1,0,1,Wohngrundstueck,750,10,150,Offen,23.34890175,384.2138367,32.13036728,55.82408905,41.43758774,113.4425964,1,Spring,Yes,126.9284935,25.66203535
442,4,1445,0,3,1,1,Wohngrundstueck,80,10,0,Offen,49.73065186,955.3824463,34.80464935,63.55560684,37.11299133,1411.896057,1,Spring,Yes,1414.372481,50.09193811
443,4,1451,9,2,0,2,Wohngrundstueck,300,20,170,Offen,32.07389832,1068.546265,74.34227753,52.51233673,18.21443367,3540.993021,1,Spring,Yes,3495.483029,30.99193227
444,4,1452,8,0,0,6,Wohngrundstueck,200,20,80,Keiner,56.58782959,1202.897827,61.21128845,53.66335678,26.83309937,3665.962554,1,Spring,Yes,3626.61796,53.54166504
445,4,1453,7,0,3,0,Wohngrundstueck,200,20,165,Geschlossen,77.84108734,425.7376099,68.90233612,53.43654633,33.72408676,2274.699067,1,Spring,Yes,2295.441029,77.31005498
446,4,1457,13,1,2,0,Wohngrundstueck,350,30,150,Offen,43.20837784,863.875061,68.721138,54.67642212,29.37468147,3931.883328,1,Spring,Yes,4089.010001,46.10390767
447,4,1458,7,0,0,1,Kleingarten,230,25,120,Geschlossen,10.68259811,914.8099365,76.83624268,68.96418762,32.81106186,5471.757352,1,Spring,Yes,5632.334691,11.10475871
448,4,1460,7,1,0,2,Wohngrundstueck,360,5,110,Offen,27.31148338,748.0001221,67.49734497,58.66153336,35.80225372,4725.289015,1,Spring,Yes,4714.221396,25.71886486
449,4,1461,38,12,0,0,Wohngrundstueck,60,20,0,Keiner,46.8387146,2043.962646,89.56312561,55.72020721,2.046174288,5440.081509,1,Spring,Yes,5423.744895,51.28656747
450,4,1462,5,5,0,3,Kleingarten,600,40,120,Offen,0.310013503,1022.335938,35.56459808,55.94039154,60.01873398,4456.798734,1,Spring,Yes,4453.252849,0.319259059
451,4,1464,0,4,0,4,Kleingarten,500,50,120,Offen,210.6250305,539.7025146,45.21549606,61.20795822,46.68037415,5153.530939,1,Spring,Yes,5137.686858,192.6706269
452,4,1465,17,0,3,0,Kleingarten,450,20,120,Geschlossen,29.89085388,310.8595886,56.32608414,60.12435532,38.80440521,2606.747272,1,Spring,Yes,2618.211544,30.17353641
453,4,1466,24,3,0,1,Wohngrundstueck,400,5,60,Offen,44.95119858,866.8065796,56.23508072,60.51362228,38.08805847,2080.168354,1,Spring,Yes,2074.641648,44.91825112
