"","project_phase","User_uid","Cat","Fox","Marten","Raccoon","garden_type","garden_size","Local_tree_cover","fence_height","compost","old_popdensity","dist_water_100","imperv_100","noise_100","tree_cover_100","old_distanceborder","inside","season","covid","new_dist_border","new_popdensity_110m","x_coord","y_coord"
"111",1,275,37,0,0,2,"Wohngrundstueck",1200,20,100,"Keiner",36.2453918457031,1464.1181640625,47.6412391662598,59.3835868835449,61.1199836730957,750.899346054597,1,"Fall","No",761.785140735005,30.0686757426617,4564838.93440852,3260402.59608163
"112",1,277,0,1,0,4,"Wohngrundstueck",400,15,180,"Offen",38.4222640991211,614.61181640625,71.8944778442383,48.8379325866699,13.3394041061401,428.017155758797,1,"Fall","No",399.411870878753,27.3758206328085,4566643.95780676,3271227.1071821
"113",1,278,23,3,0,10,"Wohngrundstueck",820,25,120,"Geschlossen",38.86083984375,715.189514160156,68.7616424560547,47.8171806335449,22.9338569641113,461.176529014185,1,"Fall","No",399.520068578272,32.5013756554974,4566630.52860225,3271082.47706638
"114",1,279,24,22,11,1,"Wohngrundstueck",300,20,0,"Keiner",64.8709259033203,173.799362182617,50.9856071472168,53.3569984436035,48.9604759216309,2315.63892008506,1,"Fall","No",2191.31743257623,61.0084468746973,4568151.23923526,3266109.02985856
"115",1,284,1,1,0,12,"Wohngrundstueck",600,12,50,"Geschlossen",36.0372581481934,76.543815612793,14.0698404312134,48.5788040161133,44.552433013916,1907.71807486672,1,"Fall","No",1909.92583387922,33.229892628252,4536021.93143441,3261767.72246047
"116",1,285,1,5,0,1,"Wohngrundstueck",1700,30,0,"Geschlossen",25.6356391906738,1213.15185546875,56.2815437316895,52.1383590698242,33.6789245605469,1472.47378126405,1,"Fall","No",1466.20906329853,25.4208732163611,4564917.47312844,3267971.11579775
"117",1,287,0,2,0,0,"Wohngrundstueck",1500,10,120,"Geschlossen",52.3899955749512,841.100952148438,46.5431747436523,53.6722793579102,44.3737449645996,2256.77362683519,1,"Fall","No",2236.98045146603,45.232797796076,4536712.81797383,3277208.53163982
"118",1,288,4,0,1,0,"Wohngrundstueck",600,50,150,"Geschlossen",39.7302398681641,645.991333007812,62.6023216247559,54.8097076416016,32.2253570556641,1066.95808188078,1,"Fall","No",971.885283832215,29.3968805990928,4536878.61688486,3271895.39912705
"119",1,289,1,1,0,1,"Wohngrundstueck",3000,10,80,"Offen",17.5527000427246,98.8117218017578,74.4792861938477,65.0379028320312,8.35044097900391,2368.3440213061,1,"Fall","No",2178.19572583642,18.7764082782525,4537007.22944635,3269078.20364209
"120",1,293,3,0,1,0,"Wohngrundstueck",1100,20,120,"Offen",37.4117012023926,1166.04602050781,44.5533866882324,49.7056770324707,55.8504371643066,2031.09877989103,1,"Fall","No",2028.06702492242,30.5365719440555,4540882.36183758,3282678.94077813
"121",1,294,0,0,0,5,"Wohngrundstueck",450,0,140,"Keiner",32.5230865478516,468.691955566406,58.166748046875,46.3032035827637,45.6166534423828,1329.09681863891,1,"Fall","No",1323.36146518798,26.9224430115755,4539528.64740015,3282126.24544486
"122",1,301,63,5,1,2,"Wohngrundstueck",250,10,160,"Offen",27.9305839538574,204.727523803711,26.6063232421875,50.0398712158203,28.4566879272461,3185.72318585678,1,"Fall","No",3142.38487609637,30.3507172135282,4543315.97386619,3264511.95471712
"123",1,302,4,1,0,0,"Wohngrundstueck",220,20,120,"Geschlossen",71.0800094604492,821.592163085938,45.3866996765137,54.1194343566895,50.4988746643066,1136.27592103255,1,"Fall","No",1190.91845067425,59.6379816354799,4543724.45354794,3261609.52298389
"124",1,303,2,2,0,4,"Kleingarten",300,20,120,"Offen",10.4627380371094,588.748107910156,17.1628551483154,47.2240753173828,22.0914535522461,1811.32195662941,1,"Fall","No",1805.1441853845,14.5561257985013,4546957.76624791,3282662.37306884
"125",1,304,17,0,0,1,"Wohngrundstueck",200,5,100,"Offen",43.967887878418,1065.70446777344,29.5021305084229,47.8757476806641,25.7181282043457,923.800786240736,1,"Fall","No",908.088504800443,33.1538742317641,4548448.57121637,3261947.79941948
"126",1,305,0,1,0,0,"Wohngrundstueck",50,2,200,"Offen",112.981872558594,93.6360092163086,68.3827667236328,49.275390625,21.3567295074463,4210.92008028041,1,"Fall","No",4164.08706457021,102.815572880516,4548683.94352681,3280422.16660705
"127",1,306,2,3,1,0,"Kleingarten",300,15,110,"Offen",24.5896625518799,362.450225830078,26.6252460479736,54.4341621398926,46.7406730651855,4926.7414691544,1,"Fall","No",4909.59142960469,18.6440768911819,4549982.69073507,3265692.09110533
"128",1,307,4,3,0,0,"Wohngrundstueck",676,10,0,"Geschlossen",30.7413997650146,632.527282714844,53.8715858459473,53.9064750671387,52.0516738891602,3499.20125810914,1,"Fall","No",3418.08707125967,27.7602389981924,4550486.16424175,3281804.93697851
"129",1,308,26,13,1,20,"Wohngrundstueck",575,10,150,"Keiner",51.6626815795898,794.688659667969,63.9267845153809,48.6173400878906,40.569881439209,4812.75339507603,1,"Fall","No",4779.65148438058,39.3032314521222,4550163.09468851,3280166.82248585
"130",1,309,3,0,1,0,"Wohngrundstueck",300,5,125,"Offen",33.8636322021484,396.791839599609,56.9592208862305,51.0983467102051,42.0167999267578,2660.39425911815,1,"Fall","No",2636.8012357285,31.1768956617876,4552865.07106418,3283531.99209087
"131",1,310,40,5,4,1,"Kleingarten",800,20,0,"Offen",0.32404813170433,220.372467041016,1.34693443775177,53.6022071838379,1.65660035610199,4219.0125867926,1,"Fall","No",4210.28900318433,0,4552640.9280562,3265248.38074259
"132",1,316,6,1,3,4,"Kleingarten",300,20,120,"Offen",133.828231811523,2247.37255859375,35.0922241210938,60.1587600708008,34.648754119873,556.617717027616,1,"Fall","No",570.061995025957,122.730752013932,4557734.45092639,3285149.41834294
"133",1,317,33,0,0,0,"Wohngrundstueck",60,20,200,"Geschlossen",152.653366088867,180.84211730957,83.4230194091797,51.8382377624512,15.8046808242798,8384.51517615982,1,"Fall","No",8339.17382189666,138.513064802186,4556564.67541256,3270798.32381603
"134",1,319,2,10,1,1,"Wohngrundstueck",500,5,100,"Geschlossen",31.41184425354,585.518737792969,56.7530632019043,55.2691879272461,35.8113975524902,3603.78185662847,1,"Fall","No",3596.9442508692,26.7369166918037,4569651.20223087,3262058.48962058
"135",1,320,7,9,0,8,"Kleingarten",700,80,120,"Keiner",24.6280002593994,731.957763671875,42.5591316223145,33.6331977844238,38.2727127075195,3507.73606220963,1,"Fall","No",3535.52516186612,21.2093850285554,4570923.07930953,3263095.99427013
"136",1,321,3,0,0,3,"Wohngrundstueck",250,60,120,"Keiner",29.9246711730957,1199.57360839844,39.6511001586914,53.4028663635254,0,3781.82653092152,1,"Fall","No",3763.75315250742,24.5777643377131,4559759.25544585,3264734.34942565
"137",1,322,4,7,0,0,"Kleingarten",375,25,125,"Offen",16.5775661468506,476.355102539062,56.3244972229004,48.7952766418457,47.5018348693848,1283.25952010586,1,"Fall","No",1284.78897007286,12.5576939858681,4565634.89631661,3270641.42253735
"138",1,324,4,3,0,4,"Wohngrundstueck",860,20,150,"Geschlossen",17.6132164001465,348.303649902344,40.138801574707,52.7517852783203,12.7666368484497,3102.50003058079,1,"Fall","No",3119.97315894683,17.880603033649,4571234.11371697,3262813.65185532
"139",1,327,51,0,0,0,"Wohngrundstueck",500,20,140,"Offen",37.1604042053223,1402.65832519531,78.5700912475586,43.330997467041,21.4660320281982,1385.44915477117,1,"Fall","No",1365.34663275904,28.3567397377708,4565669.85883919,3274622.70931078
"140",1,329,7,4,1,0,"Wohngrundstueck",300,10,60,"Geschlossen",43.2942314147949,633.99658203125,64.4672393798828,46.7936134338379,34.4018020629883,3996.78463628142,1,"Fall","No",4035.68731572387,35.5429866885351,4565075.01074833,3263873.03396183
"141",1,331,1,0,0,1,"Wohngrundstueck",600,10,150,"Keiner",23.7183570861816,177.431716918945,43.4084091186523,53.0233573913574,55.2385597229004,3419.08636776324,1,"Fall","No",3409.92460467285,23.8445044273187,4563355.88068119,3270952.22554158
"142",1,333,7,16,0,3,"Kleingarten",4000,70,0,"Offen",16.8714618682861,114.303092956543,44.9536437988281,62.8676071166992,24.4997177124023,5385.11902243609,1,"Fall","No",5387.28024854501,13.7836996346466,4561708.23927246,3272086.91662735
"143",1,334,31,1,7,9,"Wohngrundstueck",400,30,150,"Geschlossen",88.129524230957,1552.78283691406,62.0475921630859,50.8128509521484,29.2439632415771,5240.805232456,1,"Fall","No",5230.7919697106,66.2346906898435,4561287.32029762,3270206.02075473
"144",1,336,27,0,0,8,"Wohngrundstueck",750,20,80,"Geschlossen",81.0673904418945,1513.2802734375,56.318286895752,56.6068267822266,38.0991020202637,4283.1923698841,1,"Fall","No",4298.02224090839,79.5229581722543,4561672.34438766,3264729.08897297
"145",1,338,0,26,0,0,"Wohngrundstueck",2000,20,100,"Keiner",27.5128059387207,394.461700439453,69.093994140625,52.661735534668,31.584020614624,3275.30768367722,1,"Fall","No",3279.55097158442,27.2164741390008,4563562.57071697,3271084.25162411
"146",1,342,22,0,4,1,"Kleingarten",500,10,100,"Geschlossen",13.8418912887573,470.064880371094,49.8889541625977,51.5719299316406,50.5081825256348,1605.82413837285,1,"Fall","No",1562.64773735629,15.9282614726666,4559976.82112478,3262032.80283446
"147",1,343,1,1,0,1,"Kleingarten",370,15,85,"Geschlossen",49.8919219970703,949.968078613281,66.7146530151367,71.0367736816406,33.183895111084,6108.65404806517,1,"Fall","No",6049.51138968819,27.6944742439207,4556926.74789691,3268495.82469408
"148",1,344,10,2,1,0,"Wohngrundstueck",1000,25,90,"Offen",37.5068244934082,764.830444335938,57.3066864013672,62.2692756652832,41.1621360778809,3417.81474830333,1,"Fall","No",3369.47418137982,30.1055837682456,4557825.49228024,3265580.59186818
"149",1,346,5,0,0,0,"Wohngrundstueck",50,30,0,"Keiner",44.1281204223633,655.525268554688,57.0248832702637,59.4615707397461,38.6412582397461,1795.61776019533,1,"Fall","No",1766.86259280471,38.2586746846349,4558279.89221529,3263382.86203227
"150",1,347,1,0,0,0,"Wohngrundstueck",420,10,100,"Offen",40.460018157959,1025.23693847656,64.3295288085938,42.3385810852051,37.0402145385742,236.323515707148,1,"Fall","No",225.636454229287,37.4054589389769,4557634.39296467,3260974.19986904
"151",2,381,53,0,0,0,"Kleingarten",450,40,100,"Offen",102.727203369141,647.32275390625,81.6065292358398,52.2224426269531,4.30713891983032,2745.94815907296,1,"Spring","No",2726.04671769035,96.6190282963524,4553120.29454395,3283466.18814532
"152",2,382,6,0,0,0,"Wohngrundstueck",1000,5,120,"Offen",43.6494636535645,1107.41540527344,65.6039810180664,61.7252731323242,29.1307811737061,507.547173892802,1,"Spring","No",487.969639165278,33.2320070187908,4533437.50391088,3274794.92936122
"153",2,383,33,2,3,0,"Wohngrundstueck",1000,20,150,"Offen",139.356964111328,519.990661621094,70.2648544311523,49.987247467041,31.4330177307129,3086.37835563135,1,"Spring","No",3076.79734299025,121.451734905401,4552736.19442873,3283089.15918729
"154",2,389,0,1,0,0,"Kleingarten",420,33,100,"Offen",39.5562324523926,125.373954772949,51.600284576416,58.0168075561523,39.2350769042969,5973.26096282872,1,"Spring","No",5958.01336678434,27.2161702558029,4552728.75441631,3279876.62662463
"155",2,391,3,6,0,4,"Kleingarten",260,1,80,"Offen",0.137169539928436,168.797485351562,23.21506690979,35.4615631103516,26.7362995147705,818.621822224279,1,"Spring","No",808.22627076527,0.118251900042384,4535306.00223044,3277522.49235512
"156",2,392,3,11,1,1,"Kleingarten",220,15,100,"Geschlossen",287.321350097656,457.089019775391,79.2927932739258,64.4574737548828,0,7753.14873545739,1,"Spring","No",7721.68544744015,217.587437148922,4554033.69048389,3269782.4757505
"157",2,396,12,7,4,0,"Wohngrundstueck",100,10,0,"Keiner",41.2122459411621,328.900756835938,22.4332866668701,48.6635894775391,11.4057626724243,2028.02476992492,1,"Spring","No",2033.30835772899,42.4256581077891,4535716.66510659,3261726.61128742
"158",2,403,3,2,0,1,"Wohngrundstueck",150,2,60,"Keiner",37.3998756408691,59.2694091796875,18.2930431365967,38.5829010009766,23.3234176635742,270.553496463195,1,"Spring","No",254.544999382767,41.400892525665,4539300.52468214,3280413.89375708
"159",2,404,26,0,3,0,"Wohngrundstueck",500,10,150,"Offen",31.9655723571777,1533.23071289062,64.5357284545898,58.6345558166504,36.7211837768555,2110.67560567004,1,"Spring","No",2109.79836241437,25.8456789127066,4556373.55053352,3281454.51524292
"160",2,406,92,0,1,1,"Wohngrundstueck",377,15,120,"Geschlossen",25.1444606781006,295.170684814453,60.694278717041,53.5896186828613,49.6972427368164,1049.78731114954,1,"Spring","No",1046.94033442267,19.2488512401738,4556746.22956572,3283041.41446543
"161",2,407,7,0,0,0,"Wohngrundstueck",1800,35,170,"Offen",26.4854278564453,1726.65441894531,42.5008659362793,62.1571464538574,42.8329772949219,2561.79165259758,1,"Spring","No",2546.62980853486,19.9238384971934,4555288.31779358,3282554.42366545
"162",2,414,30,7,0,0,"Wohngrundstueck",400,30,100,"Offen",30.9869537353516,842.664123535156,16.6427917480469,54.4639205932617,56.8146018981934,1356.56167702322,1,"Spring","No",1357.54049904949,28.9204028736461,4538976.67445987,3262560.31471312
"163",2,416,7,0,0,0,"Wohngrundstueck",680,30,140,"Keiner",42.7877731323242,931.842834472656,20.4180221557617,54.3785743713379,62.6598854064941,256.741072976987,1,"Spring","No",253.974805809021,36.1429154577334,4538945.022822,3261333.11093278
"164",2,417,61,1,0,1,"Wohngrundstueck",40,5,0,"Offen",202.680282592773,1985.23315429688,75.9274826049805,53.0323181152344,16.8853569030762,7698.69261322627,1,"Spring","No",7703.93945186241,197.313934578383,4554378.84072213,3275204.80192412
"165",2,425,34,8,0,6,"Kleingarten",400,10,150,"Geschlossen",0.27628156542778,220.122024536133,0.223066926002502,73.4151458740234,72.6192474365234,4330.93945005461,1,"Spring","No",4330.74718353252,1.08073321255771,4541359.60710134,3276569.96233561
"166",2,426,3,5,0,5,"Kleingarten",400,10,100,"Geschlossen",46.5647315979004,182.04719543457,63.2159538269043,62.4328346252441,33.4010772705078,3383.23041304862,1,"Spring","No",3391.75109082274,45.2748935005882,4540052.95518563,3276971.91836706
"167",2,435,13,0,0,0,"Wohngrundstueck",50,20,50,"Keiner",100.064018249512,225.759918212891,49.6511993408203,44.6514167785645,53.7886581420898,2923.95028462182,1,"Spring","No",2874.18672553832,82.1865013059506,4542273.46746165,3264615.02058723
"168",2,438,11,0,0,0,"Wohngrundstueck",150,5,180,"Geschlossen",60.7929725646973,902.142578125,36.9308738708496,54.2195854187012,10.3273429870605,1635.22064404851,1,"Spring","No",1591.45185574581,63.5613206634837,4541623.68749932,3263376.24577031
"169",2,439,4,0,0,0,"Wohngrundstueck",1800,10,80,"Offen",28.655403137207,851.981140136719,75.8300933837891,60.8320503234863,28.8177146911621,4563.96999925085,1,"Spring","No",4720.87897592417,27.9058318019898,4560799.45178478,3273862.50803167
"170",2,441,0,0,0,1,"Kleingarten",100,10,100,"Offen",0.398683100938797,80.0641784667969,47.4088516235352,68.7851867675781,51.5615882873535,7090.58578500878,1,"Spring","No",6959.73666270471,0.815972139027493,4542608.3307442,3273749.51399757
"171",2,442,35,4,0,0,"Wohngrundstueck",120,10,200,"Geschlossen",415.407592773438,1368.78918457031,95.482063293457,47.0636978149414,0,8872.0687328335,1,"Spring","No",8869.40793476305,366.565798924974,4555988.34863081,3273159.14047359
"172",2,443,1,3,0,2,"Kleingarten",400,20,150,"Offen",0,211.288726806641,30.2947788238525,67.3700790405273,67.669563293457,6987.28902140254,1,"Spring","No",6922.65500199336,0,4557073.66075205,3269360.6360451
"173",2,444,56,2,0,8,"Wohngrundstueck",600,45,120,"Geschlossen",28.2276763916016,742.435302734375,13.5302639007568,53.3771705627441,52.9367790222168,6223.23053350794,1,"Spring","No",6061.24430784585,20.2066819372256,4542135.85156391,3271189.57143622
"174",2,445,2,3,0,0,"Wohngrundstueck",6,20,180,"Geschlossen",124.209999084473,1016.56750488281,36.5035705566406,56.1457099914551,48.7727508544922,7585.34832891244,1,"Spring","No",7575.5323523231,122.331413269043,4559030.74115241,3270957.91310963
"175",2,449,11,2,1,0,"Wohngrundstueck",800,20,0,"Offen",28.5028781890869,508.919311523438,54.9177398681641,63.6630363464355,47.21240234375,5123.88571797468,1,"Spring","No",5280.13002843301,21.928999057486,4560698.90857013,3273189.43751388
"176",2,451,6,1,0,4,"Kleingarten",320,30,0,"Geschlossen",5.93137645721436,822.668823242188,23.2695255279541,58.2064514160156,47.5478210449219,3252.16496597953,1,"Spring","No",3248.83201596572,4.77039968474837,4563878.02179563,3271911.9513691
"177",2,453,16,1,0,1,"Wohngrundstueck",800,25,150,"Offen",37.6688003540039,488.561279296875,62.2915573120117,56.2781753540039,24.6904010772705,4112.36572532915,1,"Spring","No",4263.3865318202,31.0580153662311,4561914.35551985,3273551.02759216
"178",2,454,100,2,4,15,"Wohngrundstueck",800,20,120,"Offen",47.1179962158203,865.492004394531,40.6201820373535,52.5898742675781,36.352596282959,3090.15908685759,1,"Spring","No",3047.46037873956,36.8606514733685,4543949.8450168,3281876.46413139
"179",2,455,10,0,0,3,"Wohngrundstueck",220,4,200,"Geschlossen",45.4777030944824,577.34619140625,55.7062225341797,55.6073875427246,43.780632019043,2654.21731057209,1,"Spring","No",2640.65845168328,47.6671395420043,4564769.53569007,3273181.40271084
"180",2,456,106,3,0,0,"Wohngrundstueck",125,70,80,"Geschlossen",60.2818298339844,594.356079101562,57.5854225158691,51.2762489318848,50.2540092468262,3440.5859969288,1,"Spring","No",3406.7765140081,58.2465164247623,4544463.15825509,3281458.56271247
"181",2,459,71,0,0,2,"Wohngrundstueck",240,10,120,"Keiner",162.150985717773,1317.29064941406,58.9546241760254,53.0165519714355,34.3278503417969,4850.49525790586,1,"Spring","No",4818.42153019968,107.432402429502,4544366.90031781,3280049.29166894
"182",2,460,26,2,1,1,"Wohngrundstueck",500,20,120,"Keiner",104.803848266602,1915.80786132812,59.0380897521973,53.6582489013672,23.115514755249,5891.99520410045,1,"Spring","No",5893.4450770453,81.3381309824542,4560595.55788873,3269969.66376737
"183",2,464,68,1,0,0,"Wohngrundstueck",350,20,150,"Offen",27.8056468963623,640.03125,67.4008865356445,53.2987251281738,27.6212539672852,3029.71032384687,1,"Spring","No",3016.61142711278,22.9093288547737,4564023.06980473,3271373.92994655
"184",2,465,34,9,2,1,"Wohngrundstueck",600,5,0,"Offen",25.9322242736816,276.941558837891,55.0910453796387,53.5157852172852,38.7728958129883,3687.75267118092,1,"Spring","No",3675.15731779322,23.4311838071208,4563063.23853722,3270938.98784726
"185",2,466,228,0,0,2,"Wohngrundstueck",400,10,123,"Offen",21.5655746459961,48.3706474304199,47.6098518371582,52.8496475219727,31.5684356689453,3332.63262636201,1,"Spring","No",3329.24391848804,14.9914692650157,4563315.2051918,3270617.79986438
"186",2,467,48,2,0,0,"Wohngrundstueck",700,30,220,"Geschlossen",168.805389404297,509.655883789062,87.1217651367188,60.0471534729004,10.2300319671631,8226.45441858974,1,"Spring","No",8089.19714951855,142.434824730739,4543995.10961646,3272999.55807638
"187",2,468,58,0,4,3,"Wohngrundstueck",500,8,100,"Keiner",29.2601566314697,1442.92810058594,24.0092945098877,41.2999687194824,42.6589241027832,255.894318363354,1,"Spring","No",251.717813387219,24.171653479584,4566451.36874371,3270003.14168031
"188",2,471,11,0,0,0,"Wohngrundstueck",400,25,0,"Offen",35.0148620605469,635.263549804688,55.6977424621582,56.2554321289062,44.8659057617188,3346.00356041573,1,"Spring","No",3288.84780072355,26.5437654857793,4557654.1988043,3265552.17301161
"189",2,474,5,2,0,0,"Wohngrundstueck",400,30,200,"Geschlossen",93.5030059814453,766.651611328125,69.7891693115234,52.603328704834,34.9813804626465,2161.4276440528,1,"Spring","No",2108.1845812781,72.9637490895169,4556535.32407031,3264567.39626363
"190",2,475,51,22,0,0,"Wohngrundstueck",680,20,100,"Offen",56.6604309082031,924.49267578125,60.7075309753418,54.9067268371582,48.6006202697754,1917.87701169816,1,"Spring","No",1851.41727727484,37.3892334236586,4556638.08613123,3264307.58267592
"191",2,476,4,0,1,1,"Kleingarten",500,20,100,"Offen",0,115.937477111816,17.6474113464355,41.7494277954102,41.5819931030273,422.9935091152,1,"Spring","No",414.033824518257,0.384535018077567,4546806.70368114,3284057.9667765
"192",2,477,143,0,0,0,"Wohngrundstueck",350,0,120,"Keiner",32.0978622436523,965.476867675781,58.6157722473145,49.2258605957031,32.5446357727051,794.623434244281,1,"Spring","No",809.961865739556,29.1063496613305,4557748.64959752,3262216.61812427
"193",2,478,38,2,0,28,"Kleingarten",600,20,100,"Keiner",44.4267768859863,272.619171142578,37.7544326782227,51.7008476257324,50.3821449279785,1331.86187344854,1,"Spring","No",1323.28285307715,32.0825978428864,4545790.69060953,3283512.05375456
"194",2,480,7,1,0,0,"Wohngrundstueck",1000,60,110,"Geschlossen",25.9295635223389,1046.26379394531,60.1655044555664,55.563175201416,24.7187881469727,730.097202611008,1,"Spring","No",743.535011132995,27.4569981787816,4557664.74453194,3262249.24816924
"195",2,483,25,1,0,2,"Kleingarten",600,10,130,"Offen",30.8587989807129,632.517761230469,58.4856262207031,54.0960121154785,32.5334014892578,7086.55850398909,1,"Spring","No",7051.53205409718,31.2448511202473,4559241.5592279,3268987.63985138
"196",2,486,66,3,0,1,"Wohngrundstueck",400,10,0,"Keiner",27.8671321868896,548.854248046875,31.2033672332764,58.4624977111816,3.79571533203125,3401.81606085937,1,"Spring","No",3362.51739578579,29.6418207341974,4559986.74892141,3263841.92829209
"197",2,487,5,2,0,4,"Wohngrundstueck",650,10,100,"Geschlossen",26.9699249267578,930.955810546875,56.2170104980469,53.0923728942871,51.2798309326172,3393.13694907853,1,"Spring","No",3361.30535065259,23.5789846322261,4558695.45911238,3265160.80739591
"198",2,488,9,0,1,6,"Wohngrundstueck",1500,30,120,"Offen",71.3862380981445,703.452453613281,49.6959800720215,53.7798538208008,38.585391998291,3167.69723067569,1,"Spring","No",3133.11911986914,54.8738415536802,4558753.66778877,3264838.93252296
"199",2,489,12,0,0,1,"Wohngrundstueck",350,20,100,"Offen",50.8800048828125,315.277862548828,71.0330276489258,61.3880386352539,37.8177680969238,2998.56400675741,1,"Spring","No",2983.00655632342,49.4650611877441,4559390.98178665,3263905.4081904
"200",2,490,0,8,0,0,"Kleingarten",200,2,80,"Offen",95.4969482421875,399.752166748047,29.1951217651367,52.0196533203125,6.70878314971924,7856.15124188521,1,"Spring","No",7867.48205650938,80.4836266888075,4547499.50608851,3268927.10179552
"201",2,491,0,1,0,0,"Wohngrundstueck",500,2,150,"Geschlossen",119.280395507812,348.718719482422,25.1466770172119,51.4161109924316,31.9498767852783,3234.24279378796,1,"Spring","No",3240.74588767155,86.9845584837858,4546537.40095509,3264358.24376456
"202",2,493,5,0,0,0,"Wohngrundstueck",600,10,150,"Offen",51.552375793457,455.119018554688,75.112060546875,55.2234344482422,20.6073703765869,2180.58387851822,1,"Spring","No",2152.05531998319,37.7740721899616,4559727.30176643,3262585.66870642
"203",2,496,9,1,0,2,"Wohngrundstueck",1,20,160,"Offen",72.9911956787109,200.294097900391,58.8848533630371,48.2093162536621,41.3694648742676,3878.56035893249,1,"Spring","No",3835.30830956786,61.9671950852575,4548845.25223287,3280772.39186391
"204",2,503,12,0,0,9,"Wohngrundstueck",300,2,160,"Geschlossen",89.5649108886719,1875.23559570312,61.7006607055664,55.0657234191895,39.3538246154785,5419.35945851809,1,"Spring","No",5409.73652444089,42.1093586062597,4560992.10435746,3269500.70141474
"205",2,504,2,10,0,4,"Wohngrundstueck",600,30,0,"Geschlossen",46.911003112793,444.516876220703,56.4681091308594,53.3198509216309,42.885498046875,5407.25667074,1,"Spring","No",5436.7965195897,43.3832718084666,4561155.9771409,3265838.285758
"206",2,505,16,1,0,1,"Wohngrundstueck",200,10,230,"Geschlossen",59.5125045776367,1130.98999023438,55.8973350524902,52.4424858093262,34.2034645080566,1600.40740972488,1,"Spring","No",1611.01121215447,48.1088970909434,4561963.2562301,3262025.57017155
"207",2,508,6,0,1,12,"Wohngrundstueck",1142,35,0,"Offen",12.0192003250122,474.043640136719,58.2791709899902,58.9533195495605,40.9416007995605,4051.76093600973,1,"Spring","No",4054.54400231958,12.0710693390901,4562382.76495143,3269502.76204222
"208",2,509,69,20,1,0,"Wohngrundstueck",620,20,100,"Geschlossen",46.9397735595703,331.988708496094,64.8664321899414,56.3500900268555,29.1934757232666,3524.99989175746,1,"Spring","No",3505.17286829077,44.8436562088895,4549639.37385992,3264323.79934984
"209",2,511,25,1,0,0,"Wohngrundstueck",120,5,60,"Keiner",66.7821960449219,1141.37329101562,67.0599136352539,49.9267883300781,31.4479179382324,2157.33425883882,1,"Spring","No",2143.20939251543,65.9512998722801,4549894.2850075,3262588.66150182
"210",2,512,1,8,0,0,"Wohngrundstueck",500,20,100,"Geschlossen",75.4862899780273,1560.43505859375,53.5648651123047,54.161678314209,51.7099151611328,1329.29364335353,1,"Spring","No",1334.66768738213,59.3338918134201,4552222.27436948,3261253.67114528
"211",2,513,1,21,0,3,"Wohngrundstueck",800,10,100,"Geschlossen",29.3419990539551,92.4762725830078,53.9083099365234,64.4770812988281,37.9760093688965,3675.44760700504,1,"Spring","No",3680.84033149497,21.3776734407283,4562768.79387725,3269495.51154628
"212",2,517,6,0,1,1,"Wohngrundstueck",500,20,120,"Geschlossen",38.1265335083008,491.952789306641,30.0164260864258,59.529426574707,18.9350681304932,2664.88699640501,1,"Spring","No",2688.46516095792,29.7049356886178,4564180.31041359,3262233.16926701
"213",2,518,0,1,0,0,"Kleingarten",400,10,100,"Geschlossen",182.065612792969,954.434143066406,64.4993133544922,65.0690460205078,18.4184970855713,7380.31901879726,1,"Spring","No",7381.74215534933,134.651866566051,4550940.45997915,3267992.16100472
"214",2,519,0,0,0,2,"Wohngrundstueck",60,15,120,"Keiner",35.4358367919922,2064.96997070312,69.9331893920898,56.3340339660645,33.2679023742676,846.665327975299,1,"Spring","No",832.428345567197,30.4862587668679,4563893.04005456,3260143.23603336
"215",2,520,160,8,0,0,"Wohngrundstueck",550,20,90,"Offen",29.5667839050293,1837.25573730469,52.3136215209961,59.5085182189941,47.0425071716309,445.857637271577,1,"Spring","No",450.465525710597,23.2846614900699,4564760.04692216,3260027.64813637
"216",2,521,22,0,0,0,"Wohngrundstueck",150,10,150,"Keiner",193.651412963867,265.898071289062,76.4206848144531,58.8202247619629,14.727071762085,9092.39186301671,1,"Spring","No",9084.9488067025,141.247258966619,4550860.79079615,3269789.97043615
"217",2,522,5,0,3,1,"Wohngrundstueck",1000,10,150,"Geschlossen",32.3721466064453,1098.8759765625,59.1192283630371,53.4783973693848,39.2701301574707,1006.62596542056,1,"Spring","No",998.128548489144,30.3636695924869,4565475.93185659,3269570.29142084
"218",2,523,2,0,0,0,"Wohngrundstueck",1000,10,160,"Offen",35.6426963806152,751.36376953125,57.2827072143555,51.2517051696777,30.6081771850586,2041.58353604884,1,"Spring","No",2024.07651558696,32.2858306002026,4564293.12967606,3268198.08945094
"219",2,524,15,0,0,0,"Wohngrundstueck",500,80,160,"Offen",36.5280570983887,1253.82263183594,79.3827285766602,56.1627807617188,18.7056655883789,975.759388980674,1,"Spring","No",970.222553776843,25.5145223318053,4565486.88278306,3269408.42128196
"220",2,525,6,0,0,0,"Wohngrundstueck",1200,10,140,"Keiner",27.023796081543,2124.07446289062,46.0107879638672,41.2030982971191,48.5478591918945,232.383519192007,1,"Spring","No",230.199655418535,24.2592590111346,4566268.79024757,3268824.01707132
"221",2,528,32,1,0,0,"Wohngrundstueck",250,10,110,"Offen",29.6850280761719,395.52734375,53.8651847839355,50.1788902282715,49.3425102233887,2935.6749967757,1,"Spring","No",2774.39371452116,26.8419867113602,4565822.35203992,3265534.66712411
