"animals_id","date","hour","animals_name","sex","weekday","n_total_hour","n_rest_hour","pct_rest_hour"
4,"2012-06-09",12,"Kika","m",6,12,11,0.916666666666667
4,"2012-06-09",13,"Kika","m",6,11,9,0.818181818181818
4,"2012-06-09",14,"Kika","m",6,12,10,0.833333333333333
4,"2012-06-09",15,"Kika","m",6,12,9,0.75
4,"2012-06-09",16,"Kika","m",6,12,10,0.833333333333333
4,"2012-06-09",17,"Kika","m",6,12,10,0.833333333333333
4,"2012-06-09",18,"Kika","m",6,12,6,0.5
4,"2012-06-09",19,"Kika","m",6,11,0,0
4,"2012-06-09",20,"Kika","m",6,12,0,0
4,"2012-06-09",21,"Kika","m",6,12,0,0
4,"2012-06-09",22,"Kika","m",6,12,4,0.333333333333333
4,"2012-06-09",23,"Kika","m",6,12,3,0.25
4,"2012-06-10",0,"Kika","m",7,12,1,0.0833333333333333
4,"2012-06-10",1,"Kika","m",7,12,1,0.0833333333333333
4,"2012-06-10",2,"Kika","m",7,11,8,0.727272727272727
4,"2012-06-10",3,"Kika","m",7,12,5,0.416666666666667
4,"2012-06-10",4,"Kika","m",7,12,3,0.25
4,"2012-06-10",5,"Kika","m",7,12,0,0
4,"2012-06-10",6,"Kika","m",7,12,1,0.0833333333333333
4,"2012-06-10",7,"Kika","m",7,12,11,0.916666666666667
4,"2012-06-10",8,"Kika","m",7,11,10,0.909090909090909
4,"2012-06-10",9,"Kika","m",7,12,11,0.916666666666667
4,"2012-06-10",10,"Kika","m",7,12,10,0.833333333333333
4,"2012-06-10",11,"Kika","m",7,12,9,0.75
4,"2012-06-10",12,"Kika","m",7,12,11,0.916666666666667
4,"2012-06-10",13,"Kika","m",7,12,11,0.916666666666667
4,"2012-06-10",14,"Kika","m",7,11,9,0.818181818181818
4,"2012-06-10",15,"Kika","m",7,12,10,0.833333333333333
4,"2012-06-10",16,"Kika","m",7,12,11,0.916666666666667
4,"2012-06-10",17,"Kika","m",7,12,6,0.5
4,"2012-06-10",18,"Kika","m",7,12,4,0.333333333333333
4,"2012-06-10",19,"Kika","m",7,12,0,0
4,"2012-06-10",20,"Kika","m",7,12,0,0
4,"2012-06-10",21,"Kika","m",7,11,0,0
4,"2012-06-10",22,"Kika","m",7,12,0,0
4,"2012-06-10",23,"Kika","m",7,12,0,0
4,"2012-06-11",0,"Kika","m",1,12,3,0.25
4,"2012-06-11",1,"Kika","m",1,12,4,0.333333333333333
4,"2012-06-11",2,"Kika","m",1,12,0,0
4,"2012-06-11",3,"Kika","m",1,11,0,0
4,"2012-06-11",4,"Kika","m",1,12,0,0
4,"2012-06-11",5,"Kika","m",1,12,0,0
4,"2012-06-11",6,"Kika","m",1,12,1,0.0833333333333333
4,"2012-06-11",7,"Kika","m",1,12,0,0
4,"2012-06-11",8,"Kika","m",1,12,0,0
4,"2012-06-11",9,"Kika","m",1,11,0,0
4,"2012-06-11",10,"Kika","m",1,12,8,0.666666666666667
4,"2012-06-11",11,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-11",12,"Kika","m",1,12,7,0.583333333333333
4,"2012-06-11",13,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-11",14,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-11",15,"Kika","m",1,12,12,1
4,"2012-06-11",16,"Kika","m",1,11,8,0.727272727272727
4,"2012-06-11",17,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-11",18,"Kika","m",1,12,6,0.5
4,"2012-06-11",19,"Kika","m",1,12,0,0
4,"2012-06-11",20,"Kika","m",1,12,5,0.416666666666667
4,"2012-06-11",21,"Kika","m",1,12,1,0.0833333333333333
4,"2012-06-11",22,"Kika","m",1,11,2,0.181818181818182
4,"2012-06-11",23,"Kika","m",1,12,7,0.583333333333333
4,"2012-06-12",0,"Kika","m",2,11,9,0.818181818181818
4,"2012-06-12",1,"Kika","m",2,12,10,0.833333333333333
4,"2012-06-12",2,"Kika","m",2,12,3,0.25
4,"2012-06-12",3,"Kika","m",2,12,2,0.166666666666667
4,"2012-06-12",4,"Kika","m",2,12,0,0
4,"2012-06-12",5,"Kika","m",2,11,0,0
4,"2012-06-12",6,"Kika","m",2,12,1,0.0833333333333333
4,"2012-06-12",7,"Kika","m",2,12,9,0.75
4,"2012-06-12",8,"Kika","m",2,12,11,0.916666666666667
4,"2012-06-12",9,"Kika","m",2,12,9,0.75
4,"2012-06-12",10,"Kika","m",2,12,8,0.666666666666667
4,"2012-06-12",11,"Kika","m",2,11,9,0.818181818181818
4,"2012-06-12",12,"Kika","m",2,12,9,0.75
4,"2012-06-12",13,"Kika","m",2,12,10,0.833333333333333
4,"2012-06-12",14,"Kika","m",2,12,9,0.75
4,"2012-06-12",15,"Kika","m",2,12,10,0.833333333333333
4,"2012-06-12",16,"Kika","m",2,12,6,0.5
4,"2012-06-12",17,"Kika","m",2,11,9,0.818181818181818
4,"2012-06-12",18,"Kika","m",2,12,9,0.75
4,"2012-06-12",19,"Kika","m",2,12,8,0.666666666666667
4,"2012-06-12",20,"Kika","m",2,12,7,0.583333333333333
4,"2012-06-12",21,"Kika","m",2,12,1,0.0833333333333333
4,"2012-06-12",22,"Kika","m",2,12,4,0.333333333333333
4,"2012-06-12",23,"Kika","m",2,12,12,1
4,"2012-06-13",0,"Kika","m",3,12,9,0.75
4,"2012-06-13",1,"Kika","m",3,11,0,0
4,"2012-06-13",2,"Kika","m",3,12,7,0.583333333333333
4,"2012-06-13",3,"Kika","m",3,12,2,0.166666666666667
4,"2012-06-13",4,"Kika","m",3,12,0,0
4,"2012-06-13",5,"Kika","m",3,12,0,0
4,"2012-06-13",6,"Kika","m",3,11,0,0
4,"2012-06-13",7,"Kika","m",3,12,0,0
4,"2012-06-13",8,"Kika","m",3,12,2,0.166666666666667
4,"2012-06-13",9,"Kika","m",3,12,2,0.166666666666667
4,"2012-06-13",10,"Kika","m",3,12,8,0.666666666666667
4,"2012-06-13",11,"Kika","m",3,12,11,0.916666666666667
4,"2012-06-13",12,"Kika","m",3,12,10,0.833333333333333
4,"2012-06-13",13,"Kika","m",3,11,8,0.727272727272727
4,"2012-06-13",14,"Kika","m",3,12,12,1
4,"2012-06-13",15,"Kika","m",3,12,10,0.833333333333333
4,"2012-06-13",16,"Kika","m",3,12,10,0.833333333333333
4,"2012-06-13",17,"Kika","m",3,12,9,0.75
4,"2012-06-13",18,"Kika","m",3,12,7,0.583333333333333
4,"2012-06-13",19,"Kika","m",3,11,9,0.818181818181818
4,"2012-06-13",20,"Kika","m",3,12,1,0.0833333333333333
4,"2012-06-13",21,"Kika","m",3,12,1,0.0833333333333333
4,"2012-06-13",22,"Kika","m",3,12,0,0
4,"2012-06-13",23,"Kika","m",3,12,0,0
4,"2012-06-14",0,"Kika","m",4,12,4,0.333333333333333
4,"2012-06-14",1,"Kika","m",4,12,0,0
4,"2012-06-14",2,"Kika","m",4,12,0,0
4,"2012-06-14",3,"Kika","m",4,12,1,0.0833333333333333
4,"2012-06-14",4,"Kika","m",4,12,2,0.166666666666667
4,"2012-06-14",5,"Kika","m",4,12,2,0.166666666666667
4,"2012-06-14",6,"Kika","m",4,12,3,0.25
4,"2012-06-14",7,"Kika","m",4,12,0,0
4,"2012-06-14",8,"Kika","m",4,11,10,0.909090909090909
4,"2012-06-14",9,"Kika","m",4,12,9,0.75
4,"2012-06-14",10,"Kika","m",4,12,8,0.666666666666667
4,"2012-06-14",11,"Kika","m",4,12,11,0.916666666666667
4,"2012-06-14",12,"Kika","m",4,12,11,0.916666666666667
4,"2012-06-14",13,"Kika","m",4,12,4,0.333333333333333
4,"2012-06-14",14,"Kika","m",4,11,9,0.818181818181818
4,"2012-06-14",15,"Kika","m",4,12,1,0.0833333333333333
4,"2012-06-14",16,"Kika","m",4,12,7,0.583333333333333
4,"2012-06-14",17,"Kika","m",4,12,11,0.916666666666667
4,"2012-06-14",18,"Kika","m",4,12,5,0.416666666666667
4,"2012-06-14",19,"Kika","m",4,12,0,0
4,"2012-06-14",20,"Kika","m",4,12,2,0.166666666666667
4,"2012-06-14",21,"Kika","m",4,11,1,0.0909090909090909
4,"2012-06-14",22,"Kika","m",4,12,0,0
4,"2012-06-14",23,"Kika","m",4,12,0,0
4,"2012-06-15",0,"Kika","m",5,12,3,0.25
4,"2012-06-15",1,"Kika","m",5,12,0,0
4,"2012-06-15",2,"Kika","m",5,12,1,0.0833333333333333
4,"2012-06-15",3,"Kika","m",5,11,2,0.181818181818182
4,"2012-06-15",4,"Kika","m",5,12,1,0.0833333333333333
4,"2012-06-15",5,"Kika","m",5,12,2,0.166666666666667
4,"2012-06-15",6,"Kika","m",5,12,5,0.416666666666667
4,"2012-06-15",7,"Kika","m",5,12,1,0.0833333333333333
4,"2012-06-15",8,"Kika","m",5,12,8,0.666666666666667
4,"2012-06-15",9,"Kika","m",5,11,5,0.454545454545455
4,"2012-06-15",10,"Kika","m",5,12,10,0.833333333333333
4,"2012-06-15",11,"Kika","m",5,12,11,0.916666666666667
4,"2012-06-15",12,"Kika","m",5,12,10,0.833333333333333
4,"2012-06-15",13,"Kika","m",5,12,7,0.583333333333333
4,"2012-06-15",14,"Kika","m",5,12,11,0.916666666666667
4,"2012-06-15",15,"Kika","m",5,12,8,0.666666666666667
4,"2012-06-15",16,"Kika","m",5,11,10,0.909090909090909
4,"2012-06-15",17,"Kika","m",5,12,8,0.666666666666667
4,"2012-06-15",18,"Kika","m",5,12,5,0.416666666666667
4,"2012-06-15",19,"Kika","m",5,12,1,0.0833333333333333
4,"2012-06-15",20,"Kika","m",5,12,4,0.333333333333333
4,"2012-06-15",21,"Kika","m",5,12,0,0
4,"2012-06-15",22,"Kika","m",5,11,0,0
4,"2012-06-15",23,"Kika","m",5,12,3,0.25
4,"2012-06-16",0,"Kika","m",6,11,9,0.818181818181818
4,"2012-06-16",1,"Kika","m",6,12,10,0.833333333333333
4,"2012-06-16",2,"Kika","m",6,12,2,0.166666666666667
4,"2012-06-16",3,"Kika","m",6,12,4,0.333333333333333
4,"2012-06-16",4,"Kika","m",6,11,2,0.181818181818182
4,"2012-06-16",5,"Kika","m",6,12,0,0
4,"2012-06-16",6,"Kika","m",6,12,0,0
4,"2012-06-16",7,"Kika","m",6,12,5,0.416666666666667
4,"2012-06-16",8,"Kika","m",6,12,1,0.0833333333333333
4,"2012-06-16",9,"Kika","m",6,12,1,0.0833333333333333
4,"2012-06-16",10,"Kika","m",6,12,2,0.166666666666667
4,"2012-06-16",11,"Kika","m",6,11,7,0.636363636363636
4,"2012-06-16",12,"Kika","m",6,12,2,0.166666666666667
4,"2012-06-16",13,"Kika","m",6,12,8,0.666666666666667
4,"2012-06-16",14,"Kika","m",6,12,9,0.75
4,"2012-06-16",15,"Kika","m",6,12,9,0.75
4,"2012-06-16",16,"Kika","m",6,12,10,0.833333333333333
4,"2012-06-16",17,"Kika","m",6,11,7,0.636363636363636
4,"2012-06-16",18,"Kika","m",6,12,10,0.833333333333333
4,"2012-06-16",19,"Kika","m",6,12,4,0.333333333333333
4,"2012-06-16",20,"Kika","m",6,12,2,0.166666666666667
4,"2012-06-16",21,"Kika","m",6,12,10,0.833333333333333
4,"2012-06-16",22,"Kika","m",6,12,11,0.916666666666667
4,"2012-06-16",23,"Kika","m",6,12,10,0.833333333333333
4,"2012-06-17",0,"Kika","m",7,12,11,0.916666666666667
4,"2012-06-17",1,"Kika","m",7,11,9,0.818181818181818
4,"2012-06-17",2,"Kika","m",7,12,11,0.916666666666667
4,"2012-06-17",3,"Kika","m",7,12,2,0.166666666666667
4,"2012-06-17",4,"Kika","m",7,12,2,0.166666666666667
4,"2012-06-17",5,"Kika","m",7,12,3,0.25
4,"2012-06-17",6,"Kika","m",7,11,3,0.272727272727273
4,"2012-06-17",7,"Kika","m",7,12,1,0.0833333333333333
4,"2012-06-17",8,"Kika","m",7,12,10,0.833333333333333
4,"2012-06-17",9,"Kika","m",7,12,9,0.75
4,"2012-06-17",10,"Kika","m",7,12,9,0.75
4,"2012-06-17",11,"Kika","m",7,12,6,0.5
4,"2012-06-17",12,"Kika","m",7,11,11,1
4,"2012-06-17",13,"Kika","m",7,12,4,0.333333333333333
4,"2012-06-17",14,"Kika","m",7,12,7,0.583333333333333
4,"2012-06-17",15,"Kika","m",7,12,6,0.5
4,"2012-06-17",16,"Kika","m",7,12,9,0.75
4,"2012-06-17",17,"Kika","m",7,12,6,0.5
4,"2012-06-17",18,"Kika","m",7,12,4,0.333333333333333
4,"2012-06-17",19,"Kika","m",7,11,6,0.545454545454545
4,"2012-06-17",20,"Kika","m",7,12,0,0
4,"2012-06-17",21,"Kika","m",7,12,1,0.0833333333333333
4,"2012-06-17",22,"Kika","m",7,12,10,0.833333333333333
4,"2012-06-17",23,"Kika","m",7,12,9,0.75
4,"2012-06-18",0,"Kika","m",1,12,10,0.833333333333333
4,"2012-06-18",1,"Kika","m",1,12,5,0.416666666666667
4,"2012-06-18",2,"Kika","m",1,12,5,0.416666666666667
4,"2012-06-18",3,"Kika","m",1,12,3,0.25
4,"2012-06-18",4,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-18",5,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-18",6,"Kika","m",1,12,8,0.666666666666667
4,"2012-06-18",7,"Kika","m",1,12,9,0.75
4,"2012-06-18",8,"Kika","m",1,11,6,0.545454545454545
4,"2012-06-18",9,"Kika","m",1,12,8,0.666666666666667
4,"2012-06-18",10,"Kika","m",1,12,9,0.75
4,"2012-06-18",11,"Kika","m",1,12,6,0.5
4,"2012-06-18",12,"Kika","m",1,12,10,0.833333333333333
4,"2012-06-18",13,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-18",14,"Kika","m",1,11,9,0.818181818181818
4,"2012-06-18",15,"Kika","m",1,12,7,0.583333333333333
4,"2012-06-18",16,"Kika","m",1,12,7,0.583333333333333
4,"2012-06-18",17,"Kika","m",1,12,10,0.833333333333333
4,"2012-06-18",18,"Kika","m",1,12,8,0.666666666666667
4,"2012-06-18",19,"Kika","m",1,12,0,0
4,"2012-06-18",20,"Kika","m",1,11,6,0.545454545454545
4,"2012-06-18",21,"Kika","m",1,12,9,0.75
4,"2012-06-18",22,"Kika","m",1,12,5,0.416666666666667
4,"2012-06-18",23,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-19",0,"Kika","m",2,12,6,0.5
4,"2012-06-19",1,"Kika","m",2,12,0,0
4,"2012-06-19",2,"Kika","m",2,12,5,0.416666666666667
4,"2012-06-19",3,"Kika","m",2,11,11,1
4,"2012-06-19",4,"Kika","m",2,12,9,0.75
4,"2012-06-19",5,"Kika","m",2,12,8,0.666666666666667
4,"2012-06-19",6,"Kika","m",2,12,9,0.75
4,"2012-06-19",7,"Kika","m",2,12,4,0.333333333333333
4,"2012-06-19",8,"Kika","m",2,12,6,0.5
4,"2012-06-19",9,"Kika","m",2,11,7,0.636363636363636
4,"2012-06-19",10,"Kika","m",2,12,8,0.666666666666667
4,"2012-06-19",11,"Kika","m",2,12,12,1
4,"2012-06-19",12,"Kika","m",2,12,7,0.583333333333333
4,"2012-06-19",13,"Kika","m",2,12,9,0.75
4,"2012-06-19",14,"Kika","m",2,12,12,1
4,"2012-06-19",15,"Kika","m",2,12,10,0.833333333333333
4,"2012-06-19",16,"Kika","m",2,11,6,0.545454545454545
4,"2012-06-19",17,"Kika","m",2,12,9,0.75
4,"2012-06-19",18,"Kika","m",2,12,3,0.25
4,"2012-06-19",19,"Kika","m",2,12,0,0
4,"2012-06-19",20,"Kika","m",2,12,0,0
4,"2012-06-19",21,"Kika","m",2,12,0,0
4,"2012-06-19",22,"Kika","m",2,11,9,0.818181818181818
4,"2012-06-19",23,"Kika","m",2,12,4,0.333333333333333
4,"2012-06-20",0,"Kika","m",3,12,7,0.583333333333333
4,"2012-06-20",1,"Kika","m",3,12,8,0.666666666666667
4,"2012-06-20",2,"Kika","m",3,12,5,0.416666666666667
4,"2012-06-20",3,"Kika","m",3,12,10,0.833333333333333
4,"2012-06-20",4,"Kika","m",3,11,3,0.272727272727273
4,"2012-06-20",5,"Kika","m",3,12,4,0.333333333333333
4,"2012-06-20",6,"Kika","m",3,12,5,0.416666666666667
4,"2012-06-20",7,"Kika","m",3,12,12,1
4,"2012-06-20",8,"Kika","m",3,12,10,0.833333333333333
4,"2012-06-20",9,"Kika","m",3,12,10,0.833333333333333
4,"2012-06-20",10,"Kika","m",3,12,9,0.75
4,"2012-06-20",11,"Kika","m",3,11,6,0.545454545454545
4,"2012-06-20",12,"Kika","m",3,12,10,0.833333333333333
4,"2012-06-20",13,"Kika","m",3,12,4,0.333333333333333
4,"2012-06-20",14,"Kika","m",3,12,8,0.666666666666667
4,"2012-06-20",15,"Kika","m",3,12,6,0.5
4,"2012-06-20",16,"Kika","m",3,12,9,0.75
4,"2012-06-20",17,"Kika","m",3,11,4,0.363636363636364
4,"2012-06-20",18,"Kika","m",3,12,6,0.5
4,"2012-06-20",19,"Kika","m",3,12,10,0.833333333333333
4,"2012-06-20",20,"Kika","m",3,12,8,0.666666666666667
4,"2012-06-20",21,"Kika","m",3,12,6,0.5
4,"2012-06-20",22,"Kika","m",3,12,9,0.75
4,"2012-06-20",23,"Kika","m",3,11,7,0.636363636363636
4,"2012-06-21",0,"Kika","m",4,12,5,0.416666666666667
4,"2012-06-21",1,"Kika","m",4,11,1,0.0909090909090909
4,"2012-06-21",2,"Kika","m",4,12,0,0
4,"2012-06-21",3,"Kika","m",4,12,0,0
4,"2012-06-21",4,"Kika","m",4,12,1,0.0833333333333333
4,"2012-06-21",5,"Kika","m",4,12,6,0.5
4,"2012-06-21",6,"Kika","m",4,11,11,1
4,"2012-06-21",7,"Kika","m",4,12,10,0.833333333333333
4,"2012-06-21",8,"Kika","m",4,12,8,0.666666666666667
4,"2012-06-21",9,"Kika","m",4,12,10,0.833333333333333
4,"2012-06-21",10,"Kika","m",4,12,11,0.916666666666667
4,"2012-06-21",11,"Kika","m",4,12,10,0.833333333333333
4,"2012-06-21",12,"Kika","m",4,11,10,0.909090909090909
4,"2012-06-21",13,"Kika","m",4,12,11,0.916666666666667
4,"2012-06-21",14,"Kika","m",4,12,11,0.916666666666667
4,"2012-06-21",15,"Kika","m",4,12,11,0.916666666666667
4,"2012-06-21",16,"Kika","m",4,12,9,0.75
4,"2012-06-21",17,"Kika","m",4,12,12,1
4,"2012-06-21",18,"Kika","m",4,11,9,0.818181818181818
4,"2012-06-21",19,"Kika","m",4,12,6,0.5
4,"2012-06-21",20,"Kika","m",4,12,0,0
4,"2012-06-21",21,"Kika","m",4,12,0,0
4,"2012-06-21",22,"Kika","m",4,12,3,0.25
4,"2012-06-21",23,"Kika","m",4,12,5,0.416666666666667
4,"2012-06-22",0,"Kika","m",5,12,12,1
4,"2012-06-22",1,"Kika","m",5,12,5,0.416666666666667
4,"2012-06-22",2,"Kika","m",5,12,2,0.166666666666667
4,"2012-06-22",3,"Kika","m",5,12,0,0
4,"2012-06-22",4,"Kika","m",5,12,7,0.583333333333333
4,"2012-06-22",5,"Kika","m",5,12,3,0.25
4,"2012-06-22",6,"Kika","m",5,12,8,0.666666666666667
4,"2012-06-22",7,"Kika","m",5,11,8,0.727272727272727
4,"2012-06-22",8,"Kika","m",5,12,6,0.5
4,"2012-06-22",9,"Kika","m",5,12,5,0.416666666666667
4,"2012-06-22",10,"Kika","m",5,12,8,0.666666666666667
4,"2012-06-22",11,"Kika","m",5,12,12,1
4,"2012-06-22",12,"Kika","m",5,12,10,0.833333333333333
4,"2012-06-22",13,"Kika","m",5,12,8,0.666666666666667
4,"2012-06-22",14,"Kika","m",5,11,10,0.909090909090909
4,"2012-06-22",15,"Kika","m",5,12,10,0.833333333333333
4,"2012-06-22",16,"Kika","m",5,12,8,0.666666666666667
4,"2012-06-22",17,"Kika","m",5,12,8,0.666666666666667
4,"2012-06-22",18,"Kika","m",5,12,6,0.5
4,"2012-06-22",19,"Kika","m",5,12,2,0.166666666666667
4,"2012-06-22",20,"Kika","m",5,11,0,0
4,"2012-06-22",21,"Kika","m",5,12,0,0
4,"2012-06-22",22,"Kika","m",5,12,6,0.5
4,"2012-06-22",23,"Kika","m",5,12,10,0.833333333333333
4,"2012-06-23",0,"Kika","m",6,12,5,0.416666666666667
4,"2012-06-23",1,"Kika","m",6,12,2,0.166666666666667
4,"2012-06-23",2,"Kika","m",6,12,8,0.666666666666667
4,"2012-06-23",3,"Kika","m",6,11,6,0.545454545454545
4,"2012-06-23",4,"Kika","m",6,12,1,0.0833333333333333
4,"2012-06-23",5,"Kika","m",6,12,0,0
4,"2012-06-23",6,"Kika","m",6,12,0,0
4,"2012-06-23",7,"Kika","m",6,12,4,0.333333333333333
4,"2012-06-23",8,"Kika","m",6,12,11,0.916666666666667
4,"2012-06-23",9,"Kika","m",6,11,8,0.727272727272727
4,"2012-06-23",10,"Kika","m",6,12,11,0.916666666666667
4,"2012-06-23",11,"Kika","m",6,12,12,1
4,"2012-06-23",12,"Kika","m",6,12,11,0.916666666666667
4,"2012-06-23",13,"Kika","m",6,12,9,0.75
4,"2012-06-23",14,"Kika","m",6,12,12,1
4,"2012-06-23",15,"Kika","m",6,11,5,0.454545454545455
4,"2012-06-23",16,"Kika","m",6,12,3,0.25
4,"2012-06-23",17,"Kika","m",6,12,6,0.5
4,"2012-06-23",18,"Kika","m",6,12,2,0.166666666666667
4,"2012-06-23",19,"Kika","m",6,12,0,0
4,"2012-06-23",20,"Kika","m",6,12,0,0
4,"2012-06-23",21,"Kika","m",6,12,0,0
4,"2012-06-23",22,"Kika","m",6,11,0,0
4,"2012-06-23",23,"Kika","m",6,12,4,0.333333333333333
4,"2012-06-24",0,"Kika","m",7,12,11,0.916666666666667
4,"2012-06-24",1,"Kika","m",7,12,8,0.666666666666667
4,"2012-06-24",2,"Kika","m",7,12,0,0
4,"2012-06-24",3,"Kika","m",7,12,6,0.5
4,"2012-06-24",4,"Kika","m",7,11,8,0.727272727272727
4,"2012-06-24",5,"Kika","m",7,12,10,0.833333333333333
4,"2012-06-24",6,"Kika","m",7,12,10,0.833333333333333
4,"2012-06-24",7,"Kika","m",7,12,10,0.833333333333333
4,"2012-06-24",8,"Kika","m",7,12,11,0.916666666666667
4,"2012-06-24",9,"Kika","m",7,12,10,0.833333333333333
4,"2012-06-24",10,"Kika","m",7,11,10,0.909090909090909
4,"2012-06-24",11,"Kika","m",7,12,11,0.916666666666667
4,"2012-06-24",12,"Kika","m",7,12,10,0.833333333333333
4,"2012-06-24",13,"Kika","m",7,12,7,0.583333333333333
4,"2012-06-24",14,"Kika","m",7,12,2,0.166666666666667
4,"2012-06-24",15,"Kika","m",7,12,11,0.916666666666667
4,"2012-06-24",16,"Kika","m",7,12,12,1
4,"2012-06-24",17,"Kika","m",7,11,10,0.909090909090909
4,"2012-06-24",18,"Kika","m",7,12,11,0.916666666666667
4,"2012-06-24",19,"Kika","m",7,12,11,0.916666666666667
4,"2012-06-24",20,"Kika","m",7,12,7,0.583333333333333
4,"2012-06-24",21,"Kika","m",7,12,5,0.416666666666667
4,"2012-06-24",22,"Kika","m",7,12,5,0.416666666666667
4,"2012-06-24",23,"Kika","m",7,11,10,0.909090909090909
4,"2012-06-25",0,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-25",1,"Kika","m",1,11,5,0.454545454545455
4,"2012-06-25",2,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-25",3,"Kika","m",1,12,1,0.0833333333333333
4,"2012-06-25",4,"Kika","m",1,12,1,0.0833333333333333
4,"2012-06-25",5,"Kika","m",1,12,3,0.25
4,"2012-06-25",6,"Kika","m",1,11,10,0.909090909090909
4,"2012-06-25",7,"Kika","m",1,12,12,1
4,"2012-06-25",8,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-25",9,"Kika","m",1,12,9,0.75
4,"2012-06-25",10,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-25",11,"Kika","m",1,12,12,1
4,"2012-06-25",12,"Kika","m",1,11,5,0.454545454545455
4,"2012-06-25",13,"Kika","m",1,12,0,0
4,"2012-06-25",14,"Kika","m",1,12,7,0.583333333333333
4,"2012-06-25",15,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-25",16,"Kika","m",1,12,11,0.916666666666667
4,"2012-06-25",17,"Kika","m",1,12,10,0.833333333333333
4,"2012-06-25",18,"Kika","m",1,12,7,0.583333333333333
4,"2012-06-25",19,"Kika","m",1,11,0,0
4,"2012-06-25",20,"Kika","m",1,12,3,0.25
4,"2012-06-25",21,"Kika","m",1,12,4,0.333333333333333
4,"2012-06-25",22,"Kika","m",1,12,10,0.833333333333333
4,"2012-06-25",23,"Kika","m",1,12,12,1
4,"2012-06-26",0,"Kika","m",2,12,9,0.75
4,"2012-06-26",1,"Kika","m",2,12,11,0.916666666666667
4,"2012-06-26",2,"Kika","m",2,12,11,0.916666666666667
4,"2012-06-26",3,"Kika","m",2,12,11,0.916666666666667
4,"2012-06-26",4,"Kika","m",2,12,6,0.5
4,"2012-06-26",5,"Kika","m",2,12,12,1
4,"2012-06-26",6,"Kika","m",2,12,11,0.916666666666667
4,"2012-06-26",7,"Kika","m",2,11,2,0.181818181818182
4,"2012-06-26",8,"Kika","m",2,12,9,0.75
4,"2012-06-26",9,"Kika","m",2,12,9,0.75
4,"2012-06-26",10,"Kika","m",2,12,11,0.916666666666667
4,"2012-06-26",11,"Kika","m",2,12,10,0.833333333333333
4,"2012-06-26",12,"Kika","m",2,12,12,1
4,"2012-06-26",13,"Kika","m",2,12,10,0.833333333333333
4,"2012-06-26",14,"Kika","m",2,11,8,0.727272727272727
4,"2012-06-26",15,"Kika","m",2,12,7,0.583333333333333
4,"2012-06-26",16,"Kika","m",2,12,10,0.833333333333333
4,"2012-06-26",17,"Kika","m",2,12,11,0.916666666666667
4,"2012-06-26",18,"Kika","m",2,12,7,0.583333333333333
4,"2012-06-26",19,"Kika","m",2,12,7,0.583333333333333
4,"2012-06-26",20,"Kika","m",2,11,2,0.181818181818182
4,"2012-06-26",21,"Kika","m",2,12,0,0
4,"2012-06-26",22,"Kika","m",2,12,7,0.583333333333333
4,"2012-06-26",23,"Kika","m",2,12,12,1
4,"2012-06-27",0,"Kika","m",3,12,9,0.75
4,"2012-06-27",1,"Kika","m",3,12,5,0.416666666666667
4,"2012-06-27",2,"Kika","m",3,11,9,0.818181818181818
4,"2012-06-27",3,"Kika","m",3,12,11,0.916666666666667
4,"2012-06-27",4,"Kika","m",3,12,7,0.583333333333333
4,"2012-06-27",5,"Kika","m",3,12,6,0.5
4,"2012-06-27",6,"Kika","m",3,12,11,0.916666666666667
4,"2012-06-27",7,"Kika","m",3,12,9,0.75
4,"2012-06-27",8,"Kika","m",3,12,10,0.833333333333333
4,"2012-06-27",9,"Kika","m",3,11,11,1
4,"2012-06-27",10,"Kika","m",3,12,8,0.666666666666667
4,"2012-06-27",11,"Kika","m",3,12,7,0.583333333333333
4,"2012-06-27",12,"Kika","m",3,12,1,0.0833333333333333
4,"2012-06-27",13,"Kika","m",3,12,11,0.916666666666667
4,"2012-06-27",14,"Kika","m",3,12,10,0.833333333333333
4,"2012-06-27",15,"Kika","m",3,11,9,0.818181818181818
4,"2012-06-27",16,"Kika","m",3,12,11,0.916666666666667
4,"2012-06-27",17,"Kika","m",3,12,9,0.75
4,"2012-06-27",18,"Kika","m",3,12,11,0.916666666666667
4,"2012-06-27",19,"Kika","m",3,12,10,0.833333333333333
4,"2012-06-27",20,"Kika","m",3,12,9,0.75
4,"2012-06-27",21,"Kika","m",3,11,1,0.0909090909090909
4,"2012-06-27",22,"Kika","m",3,12,2,0.166666666666667
4,"2012-06-27",23,"Kika","m",3,12,11,0.916666666666667
4,"2012-06-28",0,"Kika","m",4,12,9,0.75
